55,我喜欢的人，身上有光，光而不耀，与光同尘
56,和我在一起
57,最可悲的是不知道喜欢谁，也不敢去喜欢别人，
58,还是想重来   不知道是不是因为爱情 
59,那年唐僧上马欲走，女儿国国王流着泪喊道：“下辈子娶我可好？”小时候，我以为女儿国这一难最简单。长大后，才知道女儿国这一难是最难的。小时候以为唐玄奘又躲过一劫，长大后才明白，他怕是错过了一生。
60,如果有天星爷也走了 我们的灵魂又该去哪漂泊呢，
61,我可以报名吗，我净身高162，体重124
62,开花
63,怎么可以放弃心里最爱的那个人啊
64,吉他编的漂亮
65,不是只有 伴奏 用个 pm am就是指弹， 指弹它只是个独奏 新型理念的代名词。所以你不知道他用用什么方式。有用了 转位和弦弹奏 以及将和弦里的和弦音 与和弦外音链接 ，把和弦旋律弹出来了  是有旋律线的，与其说是伴奏 不如说是 以吉他独奏的方式在伴奏。 而且确实有用一些 所谓“指弹的技巧”
66,看了很多遍，还是会心头一颤
67,我还是喜欢你。无论结局怎样
68,真的，这版听不出之前的深情，变得轻松释然了。
69,刘心如.我爱你💕
70,张雨茜 我好想你 曾经有一份真挚的爱情摆在我面子我没有珍惜到现在才后悔莫及
71,或许孟子说的对相濡以沫不如相忘于江湖。但我更认为应该是相望于江湖，只能远远观望不能靠近分毫。就这样相望的距离正好合适，可以瞒着所有人继续爱你。
72,自己都快要死了 还担心别人活得好不好。
73,爱一个人需要理由吗？
74,人并不是天生就喜欢熬夜，也不是天生就懂得动情，每个人的时间是有限的，能找到就行，找到在一起的理由，或者值得一个人生活的理由
75,看着别人的爱情，咀嚼自己的青春
76,却道天凉好个球。用四川话读
77,到头来  我不是孙悟空  也不是至尊宝   终究成了城墙下的那群人  看着别人的爱情  咀嚼自己的青春
78,我只希望以后的另一半能够喜欢这首歌
79,"女儿国国王望着唐僧痴痴地说:
你说四大皆空，却紧闭双眼；
要是你睁开眼睛看看我，
我不相信你两眼空空；
不敢睁眼看我，
还说什么四大皆空么
唐僧离去肘曾说：若有来生！"
80,想起以前的视频，柴静采访星爷，星爷最后说了一句，“谢谢你”瞬间泪目，周星驰永远是我们的记忆
81,兄弟，逝者已矣！安好！
82,这个版本唱得好苦
83,别吧，我不是至尊宝更不是孙悟空，我连你的手都未能握住，我可能是那只狗吧你
84,这么难听的语言
85,求网易先封你个永久
86,去吧
87,火钳刘明
88,紫霞喜欢至尊宝，至尊宝喜欢白晶晶，白晶晶喜欢齐天大圣，齐天大圣喜欢紫霞，你以为齐天大圣和至尊宝是一个人，但是他们相差了500年。一切都对，除了时间不对。
89,好的，谢谢你，我已经有答案了，谢谢，
90,我不是孙悟空，不是至尊宝，我是城墙下那一群人中的一个，观望着别人的爱情，咀嚼着自己的青春，活得像只狗
91,还犹豫就不要去打扰人家了
92,那是李修贤说星爷累的像条狗，
93,我一直在犹豫开学了要不要去她的学校找他，然后把她追回来，虽然昨天我们分手了，但是我这该死的心还是放不下她！有人看到了，就帮忙给我一点建议。
94,谁电影里敢
95,过去是我任性妄为，对不起，也谢谢你，我不会再重蹈覆辙
96,这是她最喜欢的歌，大话西游是她最喜欢的电影，她最喜欢的一句台词是：“我在你心里留下了一样东西。”，失去她之后，我对这些她喜欢的东西的理解才更深刻。熬过了431个想她的夜，终于知道什么叫从前现在过去了再不来，终于知道什么叫情人别后永远再不来。遇到太惊艳的人太早，从此世俗难入眼。
97,大话西游里孙悟空说：“我不戴紧箍救不了她，戴了紧箍爱不了她。一万年太久只争朝夕，一路走来才发现没有什么是永垂不朽。我们终于懂得曾经离我们一步之遥的人，一旦错过，之后哪怕化身绝世英雄，身披金甲战衣，脚踏七彩祥云，一跃八千里，也未必追的回来。
98,对不起啊，我现在才听懂这首歌，如果把你留下是我自私，可是我又真的舍不得你
99,我猜中了开头，确猜不中这结尾。我的爱太自私了
100,说的人是至尊宝
101,是孙悟空 不是至尊宝
102,是啊，但是有些人我宁愿不遇见
103,好的，已经看完了
104,周星驰说过这样一句话：“我拍了很多悲剧，但你们都说那是喜剧。”是啊，这世上有太多南辕北辙。好恶之于你我，不过是两岸灯火。就像你喜欢拈花浅笑，而我喜欢把酒度宵。你喜欢荒凉大漠的广浩，而我偏爱这入目成诗的枯槁。就像是，你生活且还如意，而谈及我时，我只说了一句“别问了，过得不好。” ​
105,但是你在哪啊
106,我一直都想... 我遇见你的时候 就只会知道经历的千万无委屈都是值得的 然后在你怀里大哭一场
107,他说，我会选择做那个不戴金箍的至尊宝，一辈子陪在你身边
108,多希望喝酒的时候 有人能拉着我的手 深情的说：少喝点 对身体不好 可是总是有个憋犊子在旁边喊着：你干哈呢 养鱼呐！ 干喽 ！干喽！
109,咱俩走到这一步是注定的 不可结缘也是你和我
110,戴上金箍无法爱你，摘了金箍无法救你。
111,500年都没结果，这是怎样的爱情！
112,没有   他只是把和弦里面的音给换了一种方式弹了出来
113,唉
114,这说明玄奘反射弧很长[奸笑]
115,原来不是怕你离开，是怕我离开
116,融入了指弹风格的 吉他伴奏，这个吉他手很有想法
117,眼
118,小时候，看了星爷的电影，是搞笑。长大了，是自嘲
119,大爱朱茵，她那俏皮眨眼，使我永远忘不了
120,不管是《大话西游》，还是《泰坦尼克号》，都见证了他们之间永恒的爱情。愿你们有情人终成眷属，永不分离。
121,中西融合感觉太好了吧
122,大话西游的结局可能就是现在爱情的结尾吧
123,就在今天我找到了自己的一生所爱
124,在城墙下转身就走，好像一条狗。
125,"-我一定是太想念晶晶了！
-是啊，昨天晚上你喊了晶晶98次。
-晶晶是我的娘子嘛～
-还有一个叫紫霞的，你喊了784次，784次，这个叫紫霞的一定欠你很多钱！！"
126,舒服
127,。。。已经过去了
128,"多庆幸以前的自己
到如今再听已是曲中人"
129,苦海～～～
130,分开的时候，我跟她说，从今而后，婚丧嫁娶，再无来往；生老病死，各安天命。不长的指甲都陷进了肉。多希望你会像以前一样，哭着跟我说，我们不分开了好不好。。。
131,这是一种自嘲，懂得人懂，不懂的还
132,说这些噶哈 我本来挺高兴的[汗][大哭]
133,嘲笑交警算么
134,求谱
135,自己浪死怪不了别人，和他之间也无再回首。今后的路各自走，你一定要好好的
136,谢谢
137,我要，这铁棒有何用！
138,谎言最后变成了心里话
139,我有故事，故事中有喜欢的人，只是，只是……真的你能猜中开头却不能猜中结尾啊
140,让我想起了曾经的自己，莫名鼻子一酸
141,我咋没有喜欢的人呢
142,我们都喜欢大话西游那会不会以后结局也会像电影里一样，后来真的是啊。
143,想到几年前一个很难过的瞬间：我和喜欢的女生聊天，她说不聊了我先吃饭了。我一怔，因为自己正一边打字，一边趁她回复的间隙胡乱吃口饭。那时候才觉得自己方寸大乱。她不过是在有条不紊的生活出现空档的时候，和我打发打发无聊罢了。而我用全部的时间去爱她，抽空才生活。
144,以前听歌是听个旋律，现在是听个味道。
145,喜欢又不能在一起
146,wzy 我放不下你 对不起
147,前奏好舒服呀！👄
148,要是有吉他独奏版就好了
149,但愿吧
150,还是自己太无能了！杨伊！我对不起你！没有能力娶你！对不起，对不起，对不起，对不起……😂😂😂😰😰😰😭😭😭😭😭😭😭
151,那一年，西梁女王在城墙上面对着文武百官似哭似笑，向着远去的唐玄奘说道:“御弟哥哥，如有来生，娶我可好？”玄奘愣了一下，接着又坚定的朝着西方走去。多年后，满脸褶皱却依然英气的玄奘坐在僧床上，一身死气，即将圆寂时，玄奘只面对众多弟子莫名其妙的说:“好！”，便没了呼吸。
152,兄弟，年份错了
153,杨伊！我爱你！一万年！
154,痛爱 让人悲哀 这世间难逃缘分
155,假如你是至尊宝，我会是谁呢？
156,小顾！！！！
157,紫霞喜欢至尊宝，至尊宝喜欢白晶晶，白晶晶喜欢齐天大圣，齐天大圣喜欢紫霞，你以为齐天大圣和至尊宝是一个人，但是他们相差了500年。一切都对，除了时间。
158,此情可待成追忆，只是当时已惘然。世上本无后悔药，只是人心放不下。看到你过的那么好，真好，往后余生，祝你幸福。
159,听了这首歌，才知道，你很有故事，你是多么喜欢她，你要等到她，你要幸福啊。
160,兄弟，怎么样了
161,富海~
162,天天卡牌 再听一遍QvQ
163,2019年，爸爸得了多发性骨髓瘤，22岁的我必须要撑起这个家，有一个一年多的女朋友，可是确不闻不问，后悔当初的掏心掏肺，拼了命的对她好，那么努力想给她一个家，愿熬过这段时间，好好生活，余生再也不碰爱情！
164,xgnb
165,可能在一起太久了吧，没有那么爱了吧，该放手了吧
166,兄弟别怕
167,星星太远了 远的遥不可及 可我又多盼望你是一颗星星
168,尘世太污秽，
169,什么都有啦，已经回不到过去啦
170,胡说，都122啦
171,这吉他弹的这段真好听啊
172,伴奏变了？
173,从来没有后悔过吧
174,"听到收音机里放歌，叫《一生所爱》。
我没有抽一口，烟灰全落在了裤子上。
我没有哭一声，眼泪全落在了衣服上。
电视机里有人再说，奇怪，那人好像一条狗耶。"
175,此情可待成追忆，只是当时已惘然。
176,追不追是一回事 追不追的回来是另一回事
177,评论最入人心
178,周星驰的大话西游电影，总给人笑声过后带着一种抓心的痛
179,有木有跟我一样，下载完，本地音乐没有的啊，我尝试好多遍了，谁有私信我
180,我的意中人是个盖世英雄 我知道 总有一天 他会在一个万众瞩目的情况下出现 身披金甲圣衣 脚踏七色云彩来娶我 这不是神经病 这是理想！
181,我的意中人是个盖世英雄 我知道有一天 他会身披金甲圣衣 脚踏七色云彩 来娶我 这不是神经病 这是理想！
182,只有卢冠廷才能唱出凄凉 内心空虚的声音.
183,我的意中人会脚踏疾风，头顶七级狗牌，一路E着小兵，身后带着一连串的问号，来到高地塔下送我300金
184,不见五陵豪杰墓，无花无酒锄作田。我喜欢这样的生活，请不要用男儿应有豪情壮志来说服我，因为现在喜欢平凡的生活。致那个青春岁月里踌躇满志的少年。和我的一生所爱共度一生。2018.1.28凌晨
185,我不知道前面说了什么，我这里只想想告诉你，苦海无涯，心安就好，适合你的不一定你喜欢，你喜欢的不一定喜欢你，感情是相对的，一定要想清楚这一点，人生路漫漫，往前走，少回头。
186,只有闲人忙着回忆过去，忙人不会想，她不喜欢你，为什么要回忆，只是一个人的胡思乱想罢了
187,结局总是不尽人意，人生也是一样
188,我一同学自杀了，也是抑郁症，好好爱他，祝福你
189,我觉得我喜欢你 我觉得有可能你也不讨厌我 可是我不知道我还能活多久 
190,我的勇气和你的勇气加起来，对付这个世界总够了吧?去向世界发出我们的声音，我一个人是不敢的，有了你，我就敢 。   ——王小波
191,许多年回头想 宁愿听不懂
192,煮鸡过来滴
193,时间线的收束[奸笑]
194,"“一万年太久了，别等那么久了，有什么事情马上就做。”
所以啊，别在回忆中匆匆走过这一生。"
195,"应该是
不搬砖头，怎么养你，搬了砖头，怎么抱你？"
196,乱世如麻不敢称军阀，太平盛世不敢好好爱你。
197,衣玥瑶，卧槽你大爷你他妈把我扔下了我这就找你去
198,救不下的顾君如 小学妹啊
199,谢谢你哦，谢谢。
200,天天卡牌
201,如果对方已经又有对象了  就不要去打扰了  放过自己才是最好的
202,这吉他前奏！我的妈呀！求谱子求谱子啊！
203,真的希望一生被他爱
204,我只希望我喜欢的那个抑郁症男孩不要突然消失，希望我能成为他的力量。
205,周星驰一辈子在讲爱和童话的故事，但他却不能踏入半步，从以前笑着看完电影，到现在电影笑着看到哭
206,追没？
207,感觉这版 一生所爱，是至尊宝唱的，而老版则是孙悟空唱的
208,这个吉他谱子，谁有这版本的，私信我，谢谢了。
209,女孩子才不是香香甜甜软软。女孩子不洗头发刘海马上变油。女孩子回到家衣服袜子乱丢。女孩子在浴室里对着镜子捏自己手臂上的肉。女孩子妒忌自己的朋友对别人比自己好。女孩子因为只有自己知道的理由而用词恶毒。女孩子变得不爱说话。女孩子开始讨厌这个世界。女孩子也讨厌自己。
210,回复@老牛耕田要吃草:每个人眼中都有不同的西游，不可否认
211,事总不如人愿
212,有生之年，带你去宁夏星爷拍大话西游的那个地方
213,我觉得喜欢没有什么  可怕的是 你自己嘴巴上说爱她到骨子里 却轻而易举的放弃她才可悲
214,昨天我生日，朋友问我收到最好的礼物是什么，我说是蚂蚁森林，我帮他收能量，他感谢的4g能量。
215,机智的小伙伴
216,我真的不知道啊  为什么这么多人和你有一样的经历   只不过买的东西不一样
217,祝福真羡慕你的毅力
218,我知道你最近在听这首歌  你也一定回关注这些评论  如果你看见了 我们就和好吧
219,别不理我  我相信你会看到的  每天都能梦到你  真的想你   不知道为什么就栽到你手里了   帅欣
220,还记得和她分手不久后我带了一个女同学回家玩，我进门之后我妈很期待的看着，结果进来的不是她我妈当时的那个眼神，失望透了的感觉
221,"你看那个人，好像一条狗，
跟我好像呢。。。"
222,就冲这个，一定要给你点赞的
223,他只是逍遥江湖的孙悟空，不是要来娶你的至尊宝
224,"那天我直的一批的男朋友和我说：
总有一天
我会身披金甲圣衣
脚踏七色云彩
来娶你
…狗命🙄"
225,别翻评论了 你也有故事 只是没说罢了
226,我和你拥抱着，只是衣物相碰，罢了
227,难逃命运
228,喜欢的第一首粤语歌
229,人生自是有情痴
230,"喜欢”这个词有的时候真的是让人很悲伤。

就比如，在喜欢你这件事上，我做过无数件听起来都很蠢的事情，可是听过许多的劝告，试过许多的方法，我却依然没有办法用一张冷脸来面对你，依然抑制不住想要见到你的心情，依然没有办法停止继续爱你。"
231,他还是牵了别人的手
232,如果有一天，让你心动的再也感动不了你，让你愤怒的再也激怒不了你让你悲伤的再也不能让你流泪，你便知道这时光，这生活给了你什么，你为了成长，付出了什么
233,心碎💔
234,看到最后一句我笑了
235,错过的人  再爱也绝不回头！
236,这首歌？？？？？
237,excuseme？刚从my heart will go on过来，底下有个评论，一样的语言一模一样的故事？圣代换成了水。他换成了她。
238,你再看一遍，至尊宝不是被白晶晶杀的
239,我觉得更是为了 照应前段紫霞说这里的一切都是她的 包括至尊宝（紫霞让他叫时他学过狗叫）
240,等啥啊
241,呵呵
242,那个人好像一条狗
243,爱情无需承诺，时间会说明一切，彭雨瑶，等我
244,以为已经放下，却没想忽然梦见，可能这只是美好的邂逅吧
245,她有男朋友了
246,看头像和背景图，是结婚了吗？兄弟
247,为什么要会聊天，又何必去撩妹呢，你说是吗，何必循着世俗观念去追寻爱情，如果，也许，你终会遇到那个与你对视一个眼神便足够的人。不出现，别将就。放弃那些撩妹对话的套路，放弃那些一见钟情却嚼之无味的女子，放弃那些物欲堆砌的关系，不可以吗，即使幻想就不能坚持吗。斯人若彩虹，遇上方知有
248,别，舔到最后一无所有，错过了就是错过了。爱情双方是平等的凭什么你等她。
249,從年少喋喋不休的訴苦抱怨，到如今沉默寡言的聽故事，這一年經歷的好多啊。
250,在我一生有两件幸运之事，一件事是时光将我对你的爱消磨殆尽，一件事是我遇到了你
251,一夜未眠，现在是凌晨七点，
252,肯定会的😉（星爷电影有营养知识我要去学习啦啦啦）
253,我呀，还是什么都不懂
254,我们 再一起去看一次大话西游好不好 
255,希望我以后的生活有你，也希望你以后没有我的生活会更好。
256,可万一别人已经不需要你踏足她说生活了呢
257,昂，把你自己照顾好，然后开心一点吧。以后一定要幸福
258,同城
259,你喜欢的那人，恰巧他不喜欢你。
260,你看他好像一条狗啊    
261,今天很冷，一个人躺在暖暖的被窝，刷着网易云，听每首歌之前是先点开评论，突然觉得很有安全感，晚安陌生人！🌙
262,"大家好
我来给大家表演一个黑化🌝🌔🌓🌒🌚
然后再来一个黄化
🌚🌘🌗🌖🌝
我的表演完毕，谢谢大家"
263,一杯酒一把琴一段琴一个你
264,感觉自己好傻 净想着让她开心 却不想如何让她喜欢
265,"一世等待
一念之间
一生所爱"
266,星爷的新电影你们会去支持吗？
267,还是大话西游里面的一生所爱经典
268,想起十三娘，鼻子一酸，这世间不配拥有你
269,你不是我17岁想错过的人  你应该是我67岁嫌弃却换不了的人
270,这个吉他真是巨难
271,“他69了，更有力量，更有资格谈一生”
272,不敢说一生  此时此刻  我又想你了   ZXY
273,是后悔是后悔
274,卢冠廷声线太适合这首歌了
275,今天我才知道前男友把我所有联系方式都拉黑了。对啊他要开始新生活的生活了，我也不要等他回头了
276,其实不打扰是你最后的温柔，其实你明白再也回不去了，只是你心有不甘不愿承认，放过自己吧
277,"“其实，你不是孙悟空也不是至尊宝，
你只是城墙下那群人中的一个，
观望着别人的爱情，
咀嚼着自己的青春，活的像条狗。 ”"
278,不公平啊，结婚不应该是有点喜欢才会结么？得不到的就不要想了吧！这样子怎么对得起陪在你身边几十年的枕边人呢[多多大哭]
279,不同的时间 不同的年龄 听这首歌有不同的感觉。从懵懂 到深爱 再到忠爱 如今满是回忆。我曾经问过我自己到底有多深爱我心里的那个人。现在想起来，原来 她的位置，谁都没有取代过。
280,嗯是该放弃了
281,喜欢了八年的女孩，刚在一起一个月，今晚就离我而去，说接受不了我的过去，我还该不该等她
282,"愿我是你人生最后一个过客
最后一个春天 最后一场雪 最后一次求生的战争"
283,关于我们，你遗憾吗[心碎]
284,不能听了，怕忍不住。
285,你们看到我的那个她了吗？  我找不到了，我把她弄丢了
286,初闻不识曲中意，再听已是曲中人
287,温柔几分
288,不异地挣钱，怎么娶你  ；异地挣钱，你却绿我。
289,不会放弃[爱心]
290,作为男生，不会聊天，不会撩妹，一聊天就没什么话题，很尴尬，但是内心非常想跟别人聊天，主动又不知道说什么，只有选择沉默，身边的朋友很少，但是待人很真实，对别人来说是老实巴交，追女孩没一次成功，现在还单身，却总喜欢在别人的故事里感受温暖，加油！自己，加油！这样的人
291,我坚信，每天脑海里想太多事并不是累赘，任何问题都可以去解决 但也有无法解决的问题，比如爱情
292,初闻不知曲中意，再闻已是曲中人
293,如何相信缘分，只有相信是缘分。
294,"发了个抖音 是两句话""愿意为了旧情舍弃新人，这世上大概没几个人""
前任评论了
他说  苦难翻起爱恨，世间难逃避苦难
所以..所以我才来听这首歌"
295,章口就来
296,紫霞喜欢至尊宝，至尊宝喜欢白晶晶，白晶晶喜欢齐天大圣，齐天大圣喜欢紫霞，你以为齐天大圣和至尊宝是一个人，但是他们相差了500年。一切都对，除了时间不对。
297,以前只把《大话西游》当喜剧看，现在再看却哭了
298,我祝福你😊
299,唱出了死老婆的感觉
300,人会说谎，但细节不会 爱你的人只会更爱你
301,在车里反复听这首歌，老婆也跟着静静的听，突然问我，结尾那句话对吗？我敷衍了事，不愿道破。有一天我不能保护你了，也许你才能明白。就像歌里唱的，我的固执你的幼稚，都成为历史，破的城市，平淡日子她要寻找生活的刺，生活是这样子
302,推荐大家冬日淡季，去感受一下。
303,大二那年寒假，去了镇北影视堡，冬日的影视城人很少，一个人站在里边，影视城的喇叭放着一生所爱，那种感觉，无法形容。
304,太无聊了
305,你们是否在找红云飞版的。我有啊。
306,以前看了周星驰的《大话西游》可以笑的没心没肺，现在看着看着不知不觉就流泪了，想要救紫霞就必须要打败牛魔王，想要打败牛魔王就必须要变成孙悟空，想要变成孙悟空就必须忘掉七情六欲，从此不能再有半点沾染。看似简单，难的就是那一转身。正何谓不戴金箍，如何救你。带了金箍，如何爱你！也就是现实
307,"紫青宝剑意中人，剑指喉间许一生。
心留一滴伤心泪，方知凡间情之深。
脚踏祥云来娶你，怎料金箍锁今生。
转身离去像条狗，来世不做负心人。"
308,你是魔鬼吗？？？？？？
309,喜欢星爷的电影还是卢先生这首经典一生所爱很久。思考再三跟我的朋友remix了一首 说唱  🙏希望大家可以进我主页听一下 感谢
310,"紫青宝剑意中人，剑指喉间许一生。
心留一滴伤心泪，方知凡间情之深。
脚踏祥云来娶你，怎料金箍锁今生。
转身离去像条狗，来世不做负心人。"
311,人间苦海 唯情最苦 想做一条狗 心里都藏着酸[心碎]
312,我总会在下雨时想起她，下雪时想起你，深夜时想起你们
313,有的歌果然是不能多听的。提神。
314,2013 我“死”在了这一年。
315,一个晚上突然想到搜，之前没听过几次，这次一开头听到声音眼眶就湿了，你看那个人，好像一条狗啊。
316,吉他编曲很棒，其实不太喜欢卢的音色但真的感动了
317,我还是放不下，对不起要是有150个赞我一定就去追她回来这是种仪式感
318,只有我自己放过自己，才会真正的放下你。还是很想你。
319,诶*罒▽罒*
320,最好的爱情就是，就算我们分开了，我对你也永远没有埋怨。但我不会再靠近了。如果你有求于我，我依然会鞠躬尽瘁。从今往后我会把这份过了期限的爱藏起来，不再招摇过市了，我会努力过得好，希望你也是。
321,lpy，我很多次以为我已经勇敢地忘掉你，但每一次看到你最近的照片，我跳到爆炸心脏总是一次又一次戳破我自以为是的谎言。不知道你是否还记得我曾说过，我爱每次见到你时，血液流过全身细胞般地重生。我终于还是骗不了自己，你也不知道我究竟有多爱你。
322,人非草木
323,你的管床护士
324,能不能有一个释怀的期限
325,失去了，才知道自己错的太离谱。有的事，我们错了，受罚了，弥补了，也许有机会重新来过。可有的事有的人，一旦错过了，那就真的没了。不失去，不错过，又怎么明白这些道理。在失去她的时候，我竟立下毒誓，“以身承苦，向天罚罪”。是啊，我多爱她，可我错了就是错了，又有什么好讲的呢
326,到头来是有缘无分
327,我不是害怕，也不是想跑，假如还有一点希望，我也不会放弃喜欢他，一点都不会，可要是因为我的喜欢，我让他为难让他伤心了，那我宁愿离开他，我为他做的一切，一切，我只是希望，他能成为想成为的人。所以我，所以我又怎么能去找他呢……
328,去吧。别错过了
329,[多多大哭]
330,贺群我爱你
331,星爷我欠你一张电影票
332,人间苦海，唯情最苦，世间众生，难逃苦海，不求躲避，只求不沉。
333,今天遇到一个护士，我看到她的第一眼，我才明白原来这就是......
334,就是他了，我记得在哪里看到，就他能唱出si lao po的感觉
335,走程序还是直接开花
336,以前看的是喜剧只会笑，随着年龄心境的不同，才明白这条狗有多无奈多迫不得已，这是喜剧吗？这是悲伤到不能再悲伤的悲剧了。
337,我看到儿子愣了愣说:喜欢吧的时候眼泪喷涌而出，为什么啊我今年才18啊
338,"断得掉是联系，断不掉的是思念
如若不能爱你，我可以一直想你"
339,跟你道别的日子越来越近了，没错，就是2月28日，再见了，我最爱的人！
340,快去啊！
341,"所有的灯都关闭，月光从窗户洒进来，给蹬了若干次的身边的他再次盖好被子
往事再见
也预祝你新婚快乐，早生贵子"
342,你真幸运！还能联系到她，还知道她在哪里，她还没结婚。
343,"小时候看过大话西游
看不懂
现在不敢看
看过以后有是一场撕心裂肺"
344,如果在爱情和友情之间你们会选择哪一个   我先选择了友情
345,周星驰的影片，演的是他自己的人生。基本对白等素材都来自于生活……
346,突然想起来那个人好像要结婚了，这些天我竟然忘了这样一件事，真是可笑
347,你看那人好像一条狗啊
348,戏说不是胡说，改编不是乱编
349,凤凰台上凤凰游，凤去台空江自流。
350,加油，别让自己后悔
351,懂了
352,"从一开始就没有跟着内心的想法去走
以至于总是自己与自己争执
慢慢的给自己制造越来越多的烦恼与不甘
即使告诉自己随他去吧，我也只活一次
却无法像他们一样活的豁达开朗
告诉自己心里有数就可以
为什么说出来去揭穿
长此以往的结果就是变的沉默寡言
话到嘴边又收了回去
害怕伤害坐在对面的那些人
然后"
353,生命中，总有些人不再爱你了，他们不离开，你怎么长大；你长大了，也会离开一些人，因为你看到的更远了。珍惜现在，感恩离开。
354,去吧
355,别留遗憾
356,"爱情为何¿
爱情为责任
青春为何¿
青春为成长
有了责任才能成长
有了爱情才为青春"
357,怎能料到尸家重地的那个人居然唱进了我的心里
358,珍惜还能爱你的人
359,不是，是之前星爷跑龙套，舔导演，夸导演，导演给旁边的人说他好像条狗，被星爷听到了，一直没有忘。拍这个的时候，就为了照应星爷曾经，有人说他好像一条狗
360,去吧别留遗憾了
361,爱的人不爱，不爱的人更爱
362,怨只怨人在风中，聚散皆不由我
363,"我不是孙悟空，也不是至尊宝
终究成了城墙底下的那群人
看着别人的爱情，回味着自己的青春"
364,今天又再次听到这个歌，心境变了。是啊从前现在过去了再不来，好多事情都想要重来，这样就能够挽回那些后悔的事，却又无法重来  ，一生所爱
365,没猜中开头，却料到了结局，你就是你我
366,想去就去，怂什么
367,不爱你，不度生。
368,法海弹吉他
369,我也高三，今年我希望能好好考个大学，去找在等我找我的人
370,珍惜眼前人
371,加油加油啊
372,刷完电影 来听一下
373,爱我的我爱的那个人给我买了一只小狗，说让它代替自己来陪我，其实我早就知道结局，可是还是义无反顾的爱上，无数次看到狗狗那一刻，心中的无奈和想念只有自己知道，好想放手，但是好难
